Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Mode
ORD10665,2025-08-01,CUST1068,Customer 1068,East,Jharkhand,Ranchi,Electronics,Mobiles,Nova X5,5,27350.38,0.0,136751.89,15945.69,Credit Card
ORD10666,2025-07-22,CUST1173,Customer 1173,East,Jharkhand,Ranchi,Furniture,Chairs,Ergo Chair,2,8256.17,0.15,14035.49,722.92,
ORD10667,2025-09-09,CUST1232,Customer 1232,North,Punjab,Amritsar,Furniture,Chairs,Ergo Chair,1,9130.93,0.05,8674.38,327.99,UPI
ORD10668,2025-08-17,CUST1019,Customer 1019,East,Odisha,Bhubaneswar,Appliances,Kitchen,Electric Kettle,2,1840.77,0.0,3681.55,471.43,UPI
ORD10669,2025-06-13,CUST1064,Customer 1064,North,Uttar Pradesh,Lucknow,Furniture,Storage,Filing Cabinet,2,6281.5,0.05,11934.84,238.7,Credit Card
ORD10670,2025-08-15,CUST1101,Customer 1101,North,Delhi,Delhi,Appliances,Kitchen,Mixer Grinder,2,4153.08,0.05,7890.85,1741.0,UPI
ORD10671,2025-05-27,CUST1066,Customer 1066,South,Tamil Nadu,Coimbatore,Electronics,Mobiles,Nova X5,4,29680.04,0.0,118720.16,33059.18,UPI
ORD10672,2025-01-20,CUST1207,Customer 1207,North,Uttar Pradesh,Noida,Office Supplies,Binders,Document Binder,3,251.74,0.05,717.46,14.35,UPI
ORD10673,2025-02-16,CUST1066,Customer 1066,South,Telangana,Warangal,Appliances,Home,Air Purifier,4,14494.5,0.1,52180.2,4287.17,Credit Card
ORD10674,2025-08-21,CUST1075,Customer 1075,West,Goa,Panaji,Appliances,Kitchen,Electric Kettle,2,1874.41,0.1,3373.95,292.59,Debit Card
ORD10675,2025-11-01,CUST1045,Customer 1045,West,Goa,Panaji,Furniture,Storage,Filing Cabinet,5,6915.34,0.05,32847.88,4115.38,Cash
ORD10676,2025-01-14,CUST1087,Customer 1087,West,Maharashtra,Mumbai,Furniture,Chairs,Ergo Chair,2,8595.63,0.05,16331.69,3390.57,UPI
ORD10677,2025-05-23,CUST1202,Customer 1202,North,Uttar Pradesh,Noida,Appliances,Home,Air Purifier,3,14392.87,0.2,34542.89,1290.7,UPI
ORD10678,2025-01-01,CUST1067,Customer 1067,South,Tamil Nadu,Coimbatore,Furniture,Tables,Office Table,5,11781.0,0.05,55959.74,7348.77,Credit Card
ORD10679,2025-02-23,CUST1197,Customer 1197,West,Maharashtra,Mumbai,Office Supplies,Stationery,Premium Notebook,2,356.86,0.0,713.73,249.8,Net Banking
ORD10680,2025-09-16,CUST1003,Customer 1003,South,Telangana,Warangal,Office Supplies,Paper,A4 Paper Box,1,495.69,0.0,495.69,75.45,UPI
ORD10681,2025-05-24,CUST1166,Customer 1166,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,6,1801.17,0.05,10266.68,2681.01,Debit Card
ORD10682,2025-01-12,CUST1205,Customer 1205,South,Tamil Nadu,Coimbatore,Appliances,Home,Air Purifier,2,15611.31,0.1,28100.35,4218.96,Credit Card
ORD10683,2025-11-26,CUST1170,Customer 1170,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Mixer Grinder,4,4054.52,0.0,16218.07,1966.28,UPI
ORD10684,2025-08-12,CUST1211,Customer 1211,West,Gujarat,Surat,Electronics,Accessories,Wireless Mouse,1,1286.1,0.1,1157.49,74.71,UPI
ORD10685,2025-09-29,CUST1168,Customer 1168,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Electric Kettle,4,1898.63,0.0,7594.52,1211.26,UPI
ORD10686,2025-12-24,CUST1178,Customer 1178,West,Goa,Margao,Furniture,Storage,Filing Cabinet,2,7041.94,0.05,13379.69,784.68,Net Banking
ORD10687,2025-06-05,CUST1163,Customer 1163,West,Goa,Margao,Furniture,Tables,Office Table,1,11655.99,0.1,10490.39,572.03,Credit Card
ORD10688,2025-01-08,CUST1024,Customer 1024,East,Jharkhand,Ranchi,Office Supplies,Paper,A4 Paper Box,3,487.23,0.05,1388.61,149.81,Credit Card
ORD10689,2025-05-02,CUST1088,Customer 1088,South,Telangana,Warangal,Electronics,Mobiles,Nova X5,2,27967.66,0.1,50341.79,6823.03,Credit Card
ORD10690,2025-12-14,CUST1017,Customer 1017,East,West Bengal,Kolkata,Office Supplies,Stationery,Premium Notebook,2,331.0,0.0,662.0,190.54,Debit Card
ORD10691,2025-06-13,CUST1040,Customer 1040,East,Jharkhand,Jamshedpur,Office Supplies,Paper,A4 Paper Box,1,559.79,0.1,503.81,40.84,Credit Card
ORD10692,2025-03-31,CUST1202,Customer 1202,North,Uttar Pradesh,Noida,Office Supplies,Stationery,Gel Pen Pack,1,170.17,0.0,170.17,32.72,UPI
ORD10693,2025-05-16,CUST1194,Customer 1194,North,Delhi,Delhi,Furniture,Chairs,Ergo Chair,2,8482.96,0.15,14421.03,288.42,UPI
ORD10694,2025-07-05,CUST1172,Customer 1172,West,Maharashtra,Pune,Office Supplies,Paper,A4 Paper Box,1,508.69,0.0,508.69,119.15,UPI
ORD10695,2025-11-12,CUST1151,Customer 1151,East,West Bengal,Kolkata,Electronics,Accessories,Wireless Mouse,6,1226.76,0.15,6256.49,125.13,Debit Card
ORD10696,2025-06-27,CUST1006,Customer 1006,West,Maharashtra,Pune,Furniture,Tables,Office Table,1,11758.07,0.05,11170.17,2160.17,UPI
ORD10697,2025-01-28,CUST1194,Customer 1194,West,Maharashtra,Pune,Office Supplies,Stationery,Premium Notebook,3,346.1,0.1,934.46,102.17,Credit Card
ORD10698,2025-08-08,CUST1149,Customer 1149,North,Delhi,Delhi,Office Supplies,Binders,Document Binder,1,250.63,0.05,238.1,30.73,UPI
ORD10699,2025-12-23,CUST1119,Customer 1119,West,Goa,Panaji,Electronics,Headphones,SoundMax Pro,2,4779.18,0.15,8124.61,580.76,Net Banking
ORD10700,2025-02-10,CUST1120,Customer 1120,East,Jharkhand,Jamshedpur,Office Supplies,Paper,A4 Paper Box,6,481.78,0.0,2890.66,199.2,UPI
ORD10701,2025-08-16,CUST1035,Customer 1035,North,Punjab,Amritsar,Office Supplies,Binders,Document Binder,1,277.21,0.0,277.21,20.13,UPI
ORD10702,2025-07-11,CUST1113,Customer 1113,West,Goa,Margao,Office Supplies,Binders,Document Binder,7,273.85,0.05,1821.12,357.04,Net Banking
ORD10703,2025-05-25,CUST1029,Customer 1029,North,Uttar Pradesh,Kanpur,Electronics,Laptops,AeroBook 14,2,59991.9,0.0,119983.8,19297.66,Credit Card
ORD10704,2025-07-20,CUST1007,Customer 1007,West,Maharashtra,Mumbai,Electronics,Accessories,Wireless Mouse,4,1255.54,0.0,5022.18,695.43,Net Banking
ORD10705,2025-07-31,CUST1221,Customer 1221,South,Karnataka,Mysuru,Electronics,Accessories,Wireless Mouse,3,1109.99,0.15,2830.48,349.67,UPI
ORD10706,2025-08-08,CUST1053,Customer 1053,East,Jharkhand,Jamshedpur,Electronics,Laptops,AeroBook 14,6,66631.31,0.2,319830.27,24656.27,UPI
ORD10707,2025-08-28,CUST1165,Customer 1165,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Gel Pen Pack,3,180.77,0.05,515.18,42.24,Debit Card
ORD10708,2025-02-15,CUST1023,Customer 1023,North,Delhi,Delhi,Electronics,Headphones,SoundMax Pro,3,4358.36,0.15,11113.82,2942.6,Net Banking
ORD10709,2025-02-04,CUST1097,Customer 1097,West,Goa,Panaji,Furniture,Chairs,Ergo Chair,2,8313.11,0.1,14963.6,2496.72,UPI
ORD10710,2025-09-10,CUST1136,Customer 1136,North,Uttar Pradesh,Noida,Furniture,Tables,Office Table,1,11632.81,0.0,11632.81,1964.72,Net Banking
ORD10711,2025-03-23,CUST1076,Customer 1076,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Premium Notebook,6,377.4,0.1,2037.98,161.1,Credit Card
ORD10712,2025-09-13,CUST1238,Customer 1238,North,Punjab,Ludhiana,Furniture,Tables,Office Table,2,11578.58,0.1,20841.45,3786.75,Cash
ORD10713,2025-07-16,CUST1176,Customer 1176,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,2,4611.53,0.2,7378.45,147.57,Credit Card
ORD10714,2025-10-30,CUST1010,Customer 1010,South,Tamil Nadu,Chennai,Furniture,Tables,Office Table,4,12385.47,0.0,49541.89,4903.45,UPI
ORD10715,2025-01-10,CUST1207,Customer 1207,West,Goa,Margao,Electronics,Laptops,AeroBook 14,2,66453.25,0.1,119615.85,27934.22,Net Banking
ORD10716,2025-11-08,CUST1117,Customer 1117,West,Goa,Panaji,Electronics,Accessories,Wireless Mouse,7,1151.23,0.0,8058.62,1306.68,Net Banking
ORD10717,2025-10-13,CUST1024,Customer 1024,North,Punjab,Ludhiana,Furniture,Tables,Office Table,4,12564.17,0.0,50256.69,5355.63,Credit Card
ORD10718,2025-08-30,CUST1218,Customer 1218,East,Odisha,Cuttack,Furniture,Storage,Filing Cabinet,3,6780.8,0.0,20342.41,3262.88,UPI
ORD10719,2025-09-08,CUST1175,Customer 1175,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Document Binder,6,268.44,0.2,1288.51,166.88,UPI
ORD10720,2025-12-31,CUST1234,Customer 1234,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Electric Kettle,1,1675.59,0.15,1424.25,193.68,Credit Card
ORD10721,2025-01-05,CUST1181,Customer 1181,East,West Bengal,Kolkata,Office Supplies,Binders,Document Binder,2,247.26,0.15,420.34,67.55,UPI
ORD10722,2025-04-29,CUST1039,Customer 1039,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,3,496.25,0.05,1414.32,70.76,Credit Card
ORD10723,2025-10-16,CUST1250,Customer 1250,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,2,4671.47,0.05,8875.79,1810.13,UPI
ORD10724,2025-03-06,CUST1195,Customer 1195,West,Goa,Panaji,Office Supplies,Stationery,Gel Pen Pack,4,171.05,0.0,684.19,100.89,Debit Card
ORD10725,2025-05-26,CUST1066,Customer 1066,South,Tamil Nadu,Chennai,Appliances,Kitchen,Mixer Grinder,6,4249.39,0.05,24221.5,3481.53,UPI
ORD10726,2025-08-12,CUST1006,Customer 1006,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,3,4008.64,0.05,11424.63,2538.15,Credit Card
ORD10727,2025-08-27,CUST1021,Customer 1021,North,Punjab,Amritsar,Furniture,Storage,Filing Cabinet,2,7193.45,0.1,12948.21,2125.98,Credit Card
ORD10728,2025-06-26,CUST1073,Customer 1073,West,Goa,Panaji,Appliances,Home,Air Purifier,7,16596.62,0.1,104558.71,14593.64,Debit Card
ORD10729,2025-09-24,CUST1074,Customer 1074,North,Uttar Pradesh,Noida,Electronics,Laptops,AeroBook 14,3,62183.45,0.0,186550.35,3939.99,Credit Card
ORD10730,2025-12-07,CUST1036,Customer 1036,East,Jharkhand,Jamshedpur,Electronics,Mobiles,Nova X5,3,27338.34,0.0,82015.03,12861.18,UPI
ORD10731,2025-10-09,CUST1131,Customer 1131,North,Punjab,Ludhiana,Electronics,Laptops,AeroBook 14,2,59361.85,0.0,118723.71,12474.62,Debit Card
ORD10732,2025-03-04,CUST1233,Customer 1233,West,Gujarat,Vadodara,Office Supplies,Binders,Document Binder,6,241.27,0.05,1375.24,257.55,Cash
ORD10733,2025-08-05,CUST1216,Customer 1216,North,Delhi,Delhi,Office Supplies,Stationery,Gel Pen Pack,3,173.33,0.15,442.0,71.55,Debit Card
ORD10734,2025-12-08,CUST1214,Customer 1214,South,Telangana,Hyderabad,Office Supplies,Stationery,Gel Pen Pack,5,184.44,0.1,829.99,77.9,Net Banking
ORD10735,2025-11-11,CUST1241,Customer 1241,West,Gujarat,Ahmedabad,Furniture,Storage,Filing Cabinet,5,6836.58,0.15,29055.44,1330.95,Debit Card
ORD10736,2025-10-10,CUST1206,Customer 1206,West,Goa,Margao,Office Supplies,Paper,A4 Paper Box,2,556.94,0.05,1058.19,260.78,Debit Card
ORD10737,2025-06-26,CUST1170,Customer 1170,West,Goa,Margao,Electronics,Headphones,SoundMax Pro,3,4425.32,0.05,12612.16,1201.68,UPI
ORD10738,2025-04-08,CUST1173,Customer 1173,North,Delhi,New Delhi,Appliances,Kitchen,Electric Kettle,5,1855.83,0.0,9279.16,708.76,Credit Card
ORD10739,2025-04-15,CUST1044,Customer 1044,North,Delhi,New Delhi,Furniture,Chairs,Ergo Chair,2,8485.48,0.15,14425.31,493.53,Credit Card
ORD10740,2025-04-09,CUST1091,Customer 1091,East,West Bengal,Durgapur,Electronics,Accessories,Wireless Mouse,5,1202.41,0.15,5110.26,274.17,UPI
ORD10741,2025-11-07,CUST1161,Customer 1161,West,Maharashtra,Mumbai,Furniture,Storage,Filing Cabinet,7,6547.34,0.0,45831.37,4569.6,Credit Card
ORD10742,2025-01-06,CUST1060,Customer 1060,East,Jharkhand,Jamshedpur,Appliances,Home,Air Purifier,4,15388.28,0.05,58475.46,11500.8,UPI
ORD10743,2025-07-16,CUST1214,Customer 1214,North,Delhi,New Delhi,Office Supplies,Stationery,Gel Pen Pack,4,179.16,0.05,680.8,13.62,Debit Card
ORD10744,2025-12-17,CUST1093,Customer 1093,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,5,4338.86,0.1,19524.89,1039.13,Credit Card
ORD10745,2025-05-13,CUST1211,Customer 1211,South,Karnataka,Bengaluru,Electronics,Mobiles,Nova X5,5,29974.07,0.15,127389.79,11360.01,Credit Card
ORD10746,2025-12-24,CUST1083,Customer 1083,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,2,1750.84,0.1,3151.52,408.81,Net Banking
ORD10747,2025-09-16,CUST1198,Customer 1198,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Premium Notebook,1,324.36,0.1,291.93,68.14,Credit Card
ORD10748,2025-01-23,CUST1237,Customer 1237,East,West Bengal,Kolkata,Office Supplies,Stationery,Gel Pen Pack,2,179.89,0.0,359.79,96.48,Credit Card
ORD10749,2025-02-22,CUST1083,Customer 1083,East,Jharkhand,Jamshedpur,Office Supplies,Paper,A4 Paper Box,4,523.7,0.0,2094.8,100.44,UPI
ORD10750,2025-06-14,CUST1077,Customer 1077,North,Punjab,Amritsar,Appliances,Home,Air Purifier,3,14677.73,0.0,44033.2,1164.09,Net Banking
ORD10751,2025-07-21,CUST1026,Customer 1026,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,A4 Paper Box,4,541.67,0.0,2166.68,350.46,Credit Card
ORD10752,2025-03-24,CUST1214,Customer 1214,South,Telangana,Hyderabad,Office Supplies,Stationery,Gel Pen Pack,2,193.97,0.1,349.14,23.7,Debit Card
ORD10753,2025-05-25,CUST1021,Customer 1021,West,Maharashtra,Pune,Appliances,Home,Air Purifier,4,16605.52,0.1,59779.88,1886.54,UPI
ORD10754,2025-03-26,CUST1228,Customer 1228,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,2,494.8,0.0,989.6,159.45,Credit Card
ORD10755,2025-03-19,CUST1120,Customer 1120,North,Punjab,,Appliances,Home,Air Purifier,4,16430.9,0.15,55865.06,6069.67,UPI
ORD10756,2025-01-01,CUST1130,Customer 1130,North,Punjab,Amritsar,Furniture,Storage,Filing Cabinet,3,7022.49,0.0,21067.47,2133.55,Debit Card
ORD10757,2025-02-20,CUST1175,Customer 1175,West,Gujarat,Ahmedabad,Office Supplies,Stationery,Gel Pen Pack,2,178.67,0.05,339.47,31.85,Cash
ORD10758,2025-06-22,CUST1108,Customer 1108,West,Goa,Margao,Office Supplies,Stationery,Gel Pen Pack,2,181.17,0.0,362.34,38.65,Debit Card
ORD10759,2025-07-24,CUST1158,Customer 1158,West,Gujarat,Ahmedabad,Appliances,Home,Air Purifier,4,16367.01,0.05,62194.63,6760.28,Debit Card
ORD10760,2025-09-17,CUST1027,Customer 1027,South,Telangana,Hyderabad,Electronics,Headphones,SoundMax Pro,3,4485.7,0.0,13457.09,2663.17,Credit Card
ORD10761,2025-10-15,CUST1071,Customer 1071,West,Goa,Panaji,Electronics,Accessories,Wireless Mouse,2,1175.66,0.05,2233.75,138.6,Debit Card
ORD10762,2025-02-03,CUST1148,Customer 1148,East,Jharkhand,Jamshedpur,Electronics,Mobiles,Nova X5,7,27969.75,0.05,185998.83,17233.17,Credit Card
ORD10763,2025-12-14,CUST1050,Customer 1050,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,4,526.58,0.2,1685.07,70.86,Debit Card
ORD10764,2025-04-05,CUST1095,Customer 1095,East,West Bengal,Kolkata,Electronics,Headphones,SoundMax Pro,7,4276.14,0.0,29932.95,4775.12,UPI
ORD10765,2025-03-13,CUST1023,Customer 1023,West,Maharashtra,Mumbai,Office Supplies,Binders,Document Binder,3,276.68,0.0,830.03,148.84,UPI
ORD10766,2025-02-08,CUST1141,Customer 1141,East,Odisha,Bhubaneswar,Office Supplies,Binders,Document Binder,3,267.25,0.0,801.74,242.89,Credit Card
ORD10767,2025-06-03,CUST1081,Customer 1081,West,Maharashtra,Mumbai,Furniture,Chairs,Ergo Chair,6,8681.25,0.1,46878.73,7268.49,Credit Card
ORD10768,2025-09-07,CUST1132,Customer 1132,South,Karnataka,Mysuru,Furniture,Chairs,Ergo Chair,3,7955.31,0.0,23865.94,4814.12,UPI
ORD10769,2025-06-11,CUST1249,Customer 1249,West,Goa,Panaji,Furniture,Tables,Office Table,4,12708.35,0.15,43208.38,3190.38,Debit Card
ORD10770,2025-04-28,CUST1142,Customer 1142,East,Jharkhand,Ranchi,Appliances,Kitchen,Electric Kettle,2,1690.84,0.05,3212.59,221.38,UPI
ORD10771,2025-09-16,CUST1020,Customer 1020,South,Tamil Nadu,Chennai,Furniture,Storage,Filing Cabinet,3,6341.62,0.05,18073.63,1816.85,UPI
ORD10772,2025-11-02,CUST1124,Customer 1124,North,Punjab,Amritsar,Furniture,Storage,Filing Cabinet,1,6829.71,0.1,6146.74,401.24,Debit Card
ORD10773,2025-09-25,CUST1013,Customer 1013,East,West Bengal,Kolkata,Electronics,Laptops,AeroBook 14,2,61035.63,0.0,122071.26,22883.01,Credit Card
ORD10774,2025-02-23,CUST1003,Customer 1003,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,1,15720.25,0.0,15720.25,698.14,Debit Card
ORD10775,2025-08-24,CUST1218,Customer 1218,East,Odisha,Bhubaneswar,Electronics,Mobiles,Nova X5,1,26159.72,0.05,24851.73,4447.9,Credit Card
ORD10776,2025-08-10,CUST1218,Customer 1218,North,Punjab,Amritsar,Appliances,Kitchen,Mixer Grinder,8,4153.62,0.1,29906.07,3193.77,Net Banking
ORD10777,2025-09-08,CUST1210,Customer 1210,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Gel Pen Pack,2,170.63,0.0,341.27,72.12,Credit Card
ORD10778,2025-11-09,CUST1224,Customer 1224,North,Punjab,Amritsar,Office Supplies,Paper,A4 Paper Box,4,560.53,0.0,2242.11,245.12,UPI
ORD10779,2025-04-22,CUST1206,Customer 1206,North,Punjab,Ludhiana,Electronics,Mobiles,Nova X5,5,28273.95,0.2,113095.81,2261.92,Credit Card
ORD10780,2025-09-12,CUST1175,Customer 1175,North,Punjab,Ludhiana,Furniture,Tables,Office Table,3,12874.87,0.0,38624.62,5080.42,UPI
ORD10781,2025-10-30,CUST1131,Customer 1131,East,West Bengal,,Office Supplies,Binders,Document Binder,1,252.74,0.15,214.83,13.4,Net Banking
ORD10782,2025-07-26,CUST1129,Customer 1129,West,Goa,Margao,Office Supplies,Binders,Document Binder,4,243.14,0.15,826.68,123.13,UPI
ORD10783,2025-08-17,CUST1090,Customer 1090,North,Uttar Pradesh,Lucknow,Electronics,Laptops,AeroBook 14,3,66720.64,0.05,190153.82,36752.23,Credit Card
ORD10784,2025-12-07,CUST1152,Customer 1152,South,Tamil Nadu,Coimbatore,Electronics,Headphones,SoundMax Pro,4,4346.11,0.0,17384.43,5099.75,UPI
ORD10785,2025-03-07,CUST1241,Customer 1241,West,Goa,Margao,Electronics,Mobiles,Nova X5,5,27658.66,0.0,138293.3,17330.3,Cash
ORD10786,2025-03-16,CUST1035,Customer 1035,North,Uttar Pradesh,Lucknow,Electronics,Headphones,SoundMax Pro,8,4607.9,0.1,33176.89,663.54,UPI
ORD10787,2025-04-13,CUST1014,Customer 1014,West,Goa,Margao,Furniture,Chairs,Ergo Chair,3,7853.59,0.1,21204.69,1830.82,Net Banking
ORD10788,2025-07-11,CUST1195,Customer 1195,East,Odisha,Cuttack,Office Supplies,Binders,Document Binder,2,272.91,0.15,463.94,50.41,UPI
ORD10789,2025-09-09,CUST1141,Customer 1141,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,4,523.04,0.15,1778.35,253.44,UPI
ORD10790,2025-08-14,CUST1175,Customer 1175,East,Jharkhand,Ranchi,Furniture,Tables,Office Table,1,12056.43,0.1,10850.79,1478.45,UPI
ORD10791,2025-10-21,CUST1050,Customer 1050,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Gel Pen Pack,6,167.37,0.0,1004.25,125.79,Cash
ORD10792,2025-11-02,CUST1078,Customer 1078,East,Odisha,Cuttack,Appliances,Kitchen,Mixer Grinder,1,3973.2,0.0,3973.2,1112.46,Net Banking
ORD10793,2025-04-08,CUST1213,Customer 1213,North,Delhi,Delhi,Office Supplies,Binders,Document Binder,2,276.43,0.15,469.94,9.46,UPI
ORD10794,2025-12-04,CUST1154,Customer 1154,South,Telangana,Hyderabad,Office Supplies,Paper,A4 Paper Box,5,535.48,0.0,2677.39,376.91,UPI
ORD10795,2025-10-13,CUST1003,Customer 1003,South,Karnataka,Bengaluru,Appliances,Kitchen,Mixer Grinder,3,4031.93,0.0,12095.8,1020.96,Debit Card
ORD10796,2025-12-01,CUST1179,Customer 1179,West,Goa,Margao,Appliances,Kitchen,Mixer Grinder,2,3908.08,0.1,7034.55,818.61,UPI
ORD10797,2025-12-13,CUST1040,Customer 1040,East,West Bengal,Kolkata,Appliances,Kitchen,Electric Kettle,3,1854.9,0.05,5286.46,1314.9,UPI
ORD10798,2025-11-04,CUST1196,Customer 1196,West,Maharashtra,Pune,Electronics,Accessories,Wireless Mouse,5,1213.9,0.15,5159.08,426.32,UPI
ORD10799,2025-09-06,CUST1164,Customer 1164,South,Karnataka,Bengaluru,Furniture,Storage,Filing Cabinet,2,6696.12,0.1,12053.01,1272.36,UPI
ORD10800,2025-06-15,CUST1051,Customer 1051,South,Tamil Nadu,Chennai,Furniture,Tables,Office Table,6,12227.22,0.0,73363.34,3028.63,UPI
ORD10801,2025-12-01,CUST1235,Customer 1235,East,West Bengal,Durgapur,Electronics,Mobiles,Nova X5,1,26731.33,0.15,22721.63,1645.29,UPI
ORD10802,2025-01-30,CUST1001,Customer 1001,South,Karnataka,Bengaluru,Office Supplies,Paper,A4 Paper Box,5,534.11,0.0,2670.56,642.36,Credit Card
ORD10803,2025-09-04,CUST1104,Customer 1104,East,West Bengal,Kolkata,Office Supplies,Binders,Document Binder,5,279.58,0.05,1328.0,159.34,Cash
ORD10804,2025-04-16,CUST1239,Customer 1239,North,Uttar Pradesh,Noida,Office Supplies,Binders,Document Binder,2,246.51,0.05,468.37,53.98,UPI
ORD10805,2025-02-20,CUST1161,Customer 1161,West,Maharashtra,Pune,Office Supplies,Binders,Document Binder,3,264.04,0.0,792.12,188.05,Debit Card
ORD10806,2025-03-22,CUST1135,Customer 1135,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Premium Notebook,1,345.75,0.05,328.47,37.95,UPI
ORD10807,2025-05-13,CUST1117,Customer 1117,West,Maharashtra,Mumbai,Furniture,Storage,Filing Cabinet,4,6742.0,0.0,26967.99,6753.96,Debit Card
ORD10808,2025-10-12,CUST1116,Customer 1116,South,Karnataka,Bengaluru,Furniture,Storage,Filing Cabinet,3,6532.51,0.05,18617.66,885.74,UPI
ORD10809,2025-05-18,CUST1052,Customer 1052,South,Tamil Nadu,Chennai,Appliances,Home,Air Purifier,4,16306.33,0.05,61964.07,11460.24,Debit Card
ORD10810,2025-07-03,CUST1120,Customer 1120,North,Uttar Pradesh,Noida,Office Supplies,Stationery,Premium Notebook,2,349.17,0.1,628.51,144.71,UPI
ORD10811,2025-11-26,CUST1139,Customer 1139,West,Maharashtra,Mumbai,Appliances,Kitchen,Mixer Grinder,2,4229.17,0.15,7189.59,1172.26,Net Banking
ORD10812,2025-09-30,CUST1155,Customer 1155,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Mixer Grinder,1,4068.8,0.0,4068.8,119.18,UPI
ORD10813,2025-12-06,CUST1142,Customer 1142,West,Goa,Margao,Appliances,Kitchen,Electric Kettle,2,1708.36,0.05,3245.89,301.28,Credit Card
ORD10814,2025-03-10,CUST1086,Customer 1086,East,Odisha,Bhubaneswar,Appliances,Home,Air Purifier,3,14473.06,0.05,41248.21,4973.02,Net Banking
ORD10815,2025-02-03,CUST1208,Customer 1208,West,Gujarat,Surat,Office Supplies,Binders,Document Binder,5,268.91,0.0,1344.54,310.18,Credit Card
ORD10816,2025-09-19,CUST1046,Customer 1046,South,Tamil Nadu,Chennai,Electronics,Laptops,AeroBook 14,4,58986.64,0.15,200554.59,4011.09,Credit Card
ORD10817,2025-02-22,CUST1076,Customer 1076,North,Punjab,Ludhiana,Appliances,Kitchen,Electric Kettle,3,1854.74,0.1,5007.8,218.71,Net Banking
ORD10818,2025-07-24,CUST1241,Customer 1241,East,Odisha,Cuttack,Electronics,Laptops,AeroBook 14,7,60912.53,0.0,426387.74,20312.86,UPI
ORD10819,2025-05-06,CUST1238,Customer 1238,East,Odisha,Cuttack,Office Supplies,Stationery,Premium Notebook,4,345.28,0.05,1312.08,104.56,UPI
ORD10820,2025-08-23,CUST1010,Customer 1010,East,Odisha,Cuttack,Electronics,Accessories,Wireless Mouse,7,1194.08,0.0,8358.57,605.06,Net Banking
ORD10821,2025-02-12,CUST1152,Customer 1152,North,Punjab,Ludhiana,Furniture,Chairs,Ergo Chair,3,8320.08,0.1,22464.23,5096.09,UPI
ORD10822,2025-08-28,CUST1061,Customer 1061,East,West Bengal,Durgapur,Office Supplies,Stationery,Premium Notebook,2,327.63,0.0,655.27,75.15,Cash
ORD10823,2025-04-21,CUST1238,Customer 1238,South,Telangana,Warangal,Furniture,Chairs,Ergo Chair,1,8241.1,0.2,6592.88,780.36,UPI
ORD10824,2025-09-06,CUST1018,Customer 1018,East,Odisha,Cuttack,Office Supplies,Paper,A4 Paper Box,4,533.62,0.15,1814.32,170.11,Debit Card
ORD10825,2025-05-31,CUST1086,Customer 1086,South,Tamil Nadu,Chennai,Electronics,Accessories,Wireless Mouse,1,1231.83,0.05,1170.24,161.23,Credit Card
ORD10826,2025-07-02,CUST1137,Customer 1137,South,Telangana,Hyderabad,Appliances,Kitchen,Mixer Grinder,2,4056.34,0.1,7301.42,537.38,Net Banking
ORD10827,2025-12-02,CUST1145,Customer 1145,West,Maharashtra,Kolhapur,Furniture,Tables,Office Table,3,12420.21,0.15,31671.52,4636.76,Credit Card
ORD10828,2025-04-05,CUST1230,Customer 1230,South,Telangana,Warangal,Appliances,Kitchen,Electric Kettle,3,1711.71,0.1,4621.62,581.42,UPI
ORD10829,2025-01-08,CUST1128,Customer 1128,West,Goa,Margao,Appliances,Kitchen,Mixer Grinder,3,4005.37,0.0,12016.11,2003.95,Debit Card
ORD10830,2025-12-26,CUST1104,Customer 1104,South,Tamil Nadu,Chennai,Furniture,Chairs,Ergo Chair,1,7851.34,0.05,7458.78,715.75,UPI
